,file,component_0,formattedMessage_0,message_0,severity_0,sourceLocation_0,type_0,component_1,formattedMessage_1,message_1,severity_1,type_1,sourceLocation_1
102,0xc8ff9aff1fdda2a5fa7bf419f0a0620421888336,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
    --> innmind/idoAlphaProdProxy.sol:1178:17:
     |
1178 |                 isPreorder
     |                 ^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 42623, 'file': 'innmind/idoAlphaProdProxy.sol', 'start': 42613}",CompilerError,,,,,,
103,0x2cb197409ae65b344a611e2ab99a0e864ef28d4c,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Claims.sol:190:13:
    |
190 |             round,
    |             ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6325, 'file': 'contracts/Claims.sol', 'start': 6320}",CompilerError,,,,,,
104,0xec3e79898ccd3f82f4e9f425e70f97fcf969901b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/cega-strategies/fcn/FCNBulkActionsEntry.sol:143:33:
    |
143 |         for (uint256 i = 0; i < vaultAddresses.length; i++) {
    |                                 ^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4782, 'file': 'contracts/cega-strategies/fcn/FCNBulkActionsEntry.sol', 'start': 4768}",CompilerError,,,,,,
105,0x2ee9fd78cc65e2b09490c7b60ab7a3ca5ba0f867,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/Vault.sol:388:21:
    |
388 |                     requestedAssets -= loss;
    |                     ^^^^^^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 15412, 'file': 'src/Vault.sol', 'start': 15389}",CompilerError,,,,,,
106,0x4d869ee249fce46831c69cf4497cc2ea31ed3c39,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/RegularMission/RegularMission.sol:285:52:
    |
285 |             timestamps[i] = _lastEvaluateTimestamp[user][troopId].get(i);
    |                                                    ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 8630, 'file': 'contracts/RegularMission/RegularMission.sol', 'start': 8626}",CompilerError,,,,,,
107,0xa557c9099cdb7bd30605c6ebb61405e980d81267,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/sale/v3/FlatPriceSale.sol:529:53:
    |
529 | 		PaymentTokenInfo memory tokenInfo = paymentTokens[token];
    | 		                                                  ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 19710, 'file': 'contracts/sale/v3/FlatPriceSale.sol', 'start': 19705}",CompilerError,,,,,,
108,0xb239b980bacdb3e6f5b7245fba7c03a4061538c6,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/wombat-governance/rewarders/BoostedMultiRewarder.sol:373:37:
    |
373 |                     userBalanceInfo[_user].factor,
    |                                     ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 18039, 'file': 'contracts/wombat-governance/rewarders/BoostedMultiRewarder.sol', 'start': 18034}",CompilerError,,,,,,
109,0xce18c6f84f10881ea47a43af7311a29bb116f628,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/stake/managers/SeigManagerV1_3.sol:312:62:
    |
312 |         Layer2Reward memory oldLayer2Info = layer2RewardInfo[layer2];
    |                                                              ^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 11026, 'file': 'contracts/stake/managers/SeigManagerV1_3.sol', 'start': 11020}",CompilerError,,,,,,
110,0x3d92a3c43f142d7eee687dc99489b390dd1e53db,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Claims.sol:292:29:
    |
292 |             tokensLength != amounts.length ||
    |                             ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 10900, 'file': 'contracts/Claims.sol', 'start': 10893}",CompilerError,,,,,,
111,0x5285f419d9a248aaaa3e72ba55981541a2a584c5,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Claims.sol:211:13:
    |
211 |             round,
    |             ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 8176, 'file': 'contracts/Claims.sol', 'start': 8171}",CompilerError,,,,,,
112,0x3a2762787f90bdc56344b6d61b21d584fee2d273,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Pool.sol:997:13:
    |
997 |             encodedLoanReceipt[0:0],
    |             ^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 34115, 'file': 'contracts/Pool.sol', 'start': 34097}",CompilerError,,,,,,
113,0x188b679c0baf56b9838584afac82d713e68112fc,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/Pool.sol:345:32:
    |
345 |             uint256 __amount = amounts_[t];
    |                                ^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 14982, 'file': 'src/Pool.sol', 'start': 14974}",CompilerError,,,,,,
114,0x3e812b6dae06029b17b7b7522cee9f8a324183f3,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libsolidity/codegen/CompilerUtils.cpp:1464): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
115,0x84fd533e83b0b869034f3675de0abe00ee98a179,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Claims.sol:289:29:
    |
289 |             tokensLength != amounts.length ||
    |                             ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 10897, 'file': 'contracts/Claims.sol', 'start': 10890}",CompilerError,,,,,,
116,0x12a9777f66fbd83f77c84e9fc7d6f6bbe3f49225,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/liquidator/OnChainLiquidator.sol:142:17:
    |
142 |                 comet,
    |                 ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6296, 'file': 'contracts/liquidator/OnChainLiquidator.sol', 'start': 6291}",CompilerError,,,,,,
117,0x0e9ca5c7f4b937427c941252e36fa36d8424d4d6,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
118,0x00000058249f45d32ca4b470ddc86f6b4375b335,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/ldf/BuyTheDipGeometricDistribution.sol:142:13:
    |
142 |             key.tickSpacing,
    |             ^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4539, 'file': 'src/ldf/BuyTheDipGeometricDistribution.sol', 'start': 4536}",CompilerError,,,,,,
119,0x536bd78ea843f37570821639126589d8c5950cf6,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/PreSale.sol:301:25:
    |
301 |         projectWallet = projectWalletAddress;
    |                         ^^^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 10687, 'file': 'contracts/PreSale.sol', 'start': 10667}",CompilerError,,,,,,
